RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
431,460,Sung Joon Park,40,.41,16.33,-2.71,15.31,
432,421,Martin Flores,54,.41,22.05,-5.91,19.06,
433,448,Marco Dawson,48,.41,19.56,-5.91,18.50,
434,432,Cameron Percy,50,.41,20.34,-26.65,10.27,
435,432,Berry Henson,40,.40,16.18,-1.95,18.13,
436,430,Floris De Vries,48,.40,19.41,-17.18,6.37,
437,436,Masamichi Uehira,40,.40,16.14,-7.32,10.66,
438,435,Kodai Ichihara,54,.40,21.69,-14.80,15.32,
439,434,Aron Price,49,.40,19.66,-14.29,11.40,
440,419,Tag Ridings,54,.40,21.65,-22.34,13.03,
441,463,Prom Meesawat,40,.40,15.98,-4.60,14.10,
442,437,Matt Davidson,40,.40,15.95,-6.97,11.20,
443,458,Kyle Reifers,48,.40,19.12,-9.16,15.12,
443,438,Philip Archer,44,.40,17.53,-5.43,15.51,
445,462,Scott Strange,52,.40,20.60,-30.66,22.00,
446,446,Paul McGinley,45,.39,17.73,-13.39,14.21,
447,464,Steven Conran,43,.39,16.87,-6.06,16.46,
448,439,Robert Dinwiddie,52,.39,20.36,-21.43,6.70,
449,440,Corey Pavin,40,.39,15.58,-23.59,3.45,
450,539,Tommy Biershenk,40,.39,15.50,-1.42,16.92,
451,443,Josh Broadaway,43,.38,16.51,-5.65,15.10,
452,447,Taichi Teshima,47,.38,18.03,-15.34,7.68,
453,449,Daniel Chopra,54,.38,20.65,-17.28,19.32,
454,451,Peter Gustafsson,49,.38,18.67,-15.84,10.62,
455,489,Koichiro Kawano,40,.38,15.16,-6.22,11.69,
456,444,Boo Weekley,51,.38,19.29,-28.71,10.83,
456,450,Namchoak Tantipokakul,40,.38,15.13,-9.12,3.59,
458,441,Andrew Dodt,53,.38,20.00,-30.41,7.14,
459,452,Alastair Forsyth,54,.37,20.18,-10.58,18.50,
460,445,Jarrod Lyle,54,.37,20.08,-18.48,13.96,
461,456,Anthony Kang,54,.37,20.05,-13.04,11.13,
461,453,Jose-Filipe Lima,45,.37,16.71,-18.25,16.09,
463,461,Jeff Gove,46,.37,16.96,-8.06,14.63,
464,455,Hiroshi Iwata,52,.37,19.12,-18.32,8.10,
465,469,Nicolas Meitinger,44,.37,16.09,-5.19,16.88,
466,467,Chris Doak,40,.36,14.51,-2.90,13.73,
467,493,Scott Gutschewski,52,.36,18.80,-15.88,8.41,
468,470,Francois DeLamontagne,44,.36,15.85,-16.78,11.33,
469,458,Lloyd Saltman,42,.36,15.09,-5.39,13.17,
470,454,David Smail,41,.36,14.72,-23.22,9.27,
471,468,Yusaku Miyazato,49,.36,17.53,-15.43,10.64,
472,479,Steven Tiley,46,.36,16.39,-9.67,9.97,
473,472,Seong Ho Lee,40,.36,14.21,-3.72,14.95,
474,465,Charles Warren,54,.35,19.13,-12.48,13.12,
475,466,Kaname Yokoo,52,.35,18.42,-25.34,13.64,
476,473,Marc Pucay,40,.35,14.10,-6.65,11.35,
477,474,Michael Jonzon,54,.35,19.01,-18.40,18.98,
478,476,Niklas Lemke,40,.35,14.02,-1.73,13.14,
479,477,Darron Stiles,49,.35,17.16,-11.96,16.84,
480,486,Julien Guerrier,49,.35,17.15,-13.72,9.97,
481,483,Steve Friesen,40,.35,14.00,-.43,14.00,
482,487,Anthony Snobeck,47,.35,16.43,-2.52,16.88,
483,478,Rafael Echenique,54,.35,18.73,-22.85,10.52,
484,481,Peter Tomasulo,40,.35,13.82,-12.37,6.41,
485,484,Manav Jaini,40,.34,13.79,-3.85,12.74,
486,475,Paul Stankowski,51,.34,17.48,-11.54,8.83,
487,482,Fabián Gómez,53,.34,18.16,-21.96,9.60,
488,488,Kim Sung-Yoon,40,.34,13.69,-1.05,14.74,
489,565,Hirohito Koizumi,40,.34,13.68,-2.01,13.35,
490,471,J.P. Hayes,44,.34,14.98,-21.39,5.37,
491,480,Michael Connell,53,.34,18.02,-13.24,9.86,
492,492,Andrew Johnston,40,.34,13.59,-.33,13.92,
493,485,Graham DeLaet,40,.34,13.48,-25.44,0,
494,491,Kent Jones,50,.34,16.79,-10.43,14.15,
495,559,Hidemasa Hoshino,46,.33,15.40,-7.35,15.17,
496,490,Masaya Tomida,52,.33,17.38,-24.92,3.40,
497,495,Matthew Southgate,40,.33,13.34,-.41,13.75,
498,560,Jinho Choi,40,.33,13.28,-2.37,11.27,
499,584,Andres Gonzales,40,.33,13.23,-2.59,12.51,
500,501,Alexandre Kaleka,51,.33,16.81,-15.23,8.68,
501,496,Zack Miller,54,.33,17.75,-9.72,16.93,
502,494,Paul Claxton,52,.33,17.01,-8.14,11.33,
503,497,Raymond Russell,40,.33,13.03,-9.90,4.20,
504,503,Chris Lloyd,40,.33,13.00,-1.36,14.36,
505,499,Chapchai Nirat,42,.32,13.56,-16.29,9.33,
506,512,Andrew Tampion,43,.32,13.79,-6.08,15.09,
507,498,Rob Oppenheim,53,.32,16.98,-8.19,10.56,
508,508,Nobuhito Sato,40,.32,12.80,-.57,12.80,
508,506,Jim Renner,40,.32,12.80,-.13,12.93,
510,502,Michiel Bothma,54,.32,17.27,-16.32,14.76,
511,543,Ross McGowan,54,.32,17.25,-53.22,10.46,
512,505,Joe Affrunti,40,.32,12.65,-12.20,0,
513,504,Chris Nallen,51,.32,16.11,-11.42,8.25,
514,510,Shintaro Kai,48,.32,15.15,-11.97,7.03,
515,509,David Dixon,54,.32,17.02,-15.15,10.41,
516,541,Nathan Green,54,.31,16.96,-32.94,9.13,
517,507,Angelo Que,40,.31,12.55,-12.99,5.66,
518,518,Park Do-kyu,40,.31,12.46,-.16,12.62,
519,522,Klas Eriksson,44,.31,13.69,-10.43,10.24,
520,515,Joaquin Estevez,40,.31,12.44,-3.16,15.60,
521,511,Martin Piller,48,.31,14.88,-20.32,3.06,
522,517,John Huh,40,.31,12.37,-2.64,10.61,
523,516,Mike Hendry,40,.31,12.30,-9.28,3.95,
524,520,Hideki Matsuyama,40,.31,12.25,-5.25,7.48,
525,513,Mark Brown,54,.31,16.50,-14.51,8.02,
526,555,Stephen Dodd,53,.30,16.16,-24.61,9.95,
527,514,Steven O'Hara,54,.30,16.44,-9.92,15.98,
528,519,Justin Hicks,52,.30,15.82,-13.95,10.76,
529,521,Jon Mills,48,.30,14.58,-11.83,8.31,
529,574,Marc Turnesa,40,.30,12.15,-3.58,13.55,
531,524,Sung Lee,40,.30,12.14,-10.89,4.54,
532,588,Derek Lamely,54,.30,16.38,-32.73,9.00,
532,526,Florian Fritsch,40,.30,12.14,-5.57,12.16,
534,522,Juvic Pagunsan,40,.30,12.12,-11.89,5.27,
534,728,David Lingmerth,40,.30,12.12,-.04,12.16,
536,534,Lloyd Kennedy,40,.30,12.09,-5.45,9.52,
537,532,Mark Haastrup,40,.30,12.05,-13.07,3.40,
538,533,Chris Gane,46,.30,13.85,-10.50,11.07,
539,529,Richard Lee,40,.30,12.01,-.59,12.60,
540,525,Paul Waring,40,.30,12.00,-15.92,5.85,
541,530,Roger Sloan,40,.30,11.97,-1.77,12.42,
542,527,Christiaan Basson,40,.30,11.96,-4.21,14.00,
543,527,Jeppe Huldahl,54,.30,16.12,-19.32,11.92,
544,500,Alex Prugh,54,.30,16.06,-27.88,8.01,
545,531,Adam Bland,54,.30,15.94,-16.62,1.96,
546,576,Michael Allen,40,.29,11.77,-23.53,1.20,
547,535,Barry Lane,40,.29,11.75,-4.10,11.21,
548,544,Whee Kim,40,.29,11.71,-.26,11.71,
548,542,Ken Duke,52,.29,15.22,-7.89,11.08,
550,540,Chad Collins,42,.29,12.27,-35.25,4.72,
551,537,Brian Smock,50,.29,14.54,-14.54,9.12,
551,538,Udorn Duangdecha,40,.29,11.63,-13.48,0,
553,535,Maarten Lafeber,51,.29,14.79,-17.18,8.60,
554,551,Espen Kofstad,40,.29,11.49,-.58,12.07,
555,548,Divan van den Heever,40,.29,11.48,-2.25,13.64,
556,546,Theunis Spangenberg,40,.29,11.47,-5.63,14.00,
557,545,D.J. Brigman,50,.29,14.31,-14.13,6.78,
558,553,Jean Hugo,40,.29,11.41,-2.08,12.13,
559,549,Wonjoon Lee,53,.28,15.04,-15.85,4.60,
560,554,Casey Wittenberg,44,.28,12.48,-6.02,11.13,
561,552,Michael Letzig,51,.28,14.39,-18.55,7.75,
561,546,Luke List,51,.28,14.39,-5.08,13.39,
563,625,Ben Martin,40,.28,11.26,-1.06,12.33,
564,615,Sushi Ishigaki,40,.28,11.22,-6.89,7.87,
565,557,César Costilla,40,.28,11.19,-.21,11.40,
566,563,Masafumi Kawase,40,.28,11.12,-.58,11.70,
567,558,JG Claassen,40,.28,11.11,-2.89,14.00,
568,567,Daisuke Kataoka,40,.28,11.10,-.65,11.74,
569,571,Colm Moriarty,40,.28,11.09,-6.99,6.84,
570,565,Taigen Tsumagari,45,.28,12.46,-6.93,10.81,
571,556,Will MacKenzie,49,.28,13.56,-14.57,7.36,
572,550,Kazuhiro Yamashita,50,.28,13.81,-25.13,5.36,
573,562,Sam Hutsby,54,.27,14.83,-11.16,10.14,
573,608,Camilo Benedetti,43,.27,11.81,-5.57,8.45,
573,561,Nate Smith,54,.27,14.83,-18.79,5.11,
576,572,Pierre Relecom,40,.27,10.96,,10.96,
577,569,Neil Schietekat,40,.27,10.91,-5.31,11.80,
578,573,Bradford Vaughan,40,.27,10.82,-3.73,11.27,
579,578,Roger Tambellini,51,.27,13.73,-12.69,10.09,
580,575,Rory Hie,40,.27,10.76,-2.92,9.81,
581,579,Panuphol Pittayarat,40,.27,10.73,-.59,10.01,
582,568,Dicky Pride,50,.27,13.39,-10.64,6.04,
583,577,Takuya Taniguchi,51,.27,13.65,-7.15,4.54,
584,564,Josh Geary,42,.27,11.23,-8.37,7.84,
585,676,Hyun-woo Ryu,40,.27,10.62,-.83,11.45,
586,581,Matt Ford,40,.26,10.55,-5.82,9.36,
587,580,Dustin Risdon,40,.26,10.54,-9.27,7.20,
588,570,Jim Herman,51,.26,13.41,-15.74,4.65,
589,582,Jason Gore,48,.26,12.60,-11.79,2.83,
590,587,Stuart Manley,48,.26,12.60,-15.35,2.40,
591,583,Dawie van der Walt,40,.26,10.49,-5.43,9.70,
592,590,Craig Bowden,47,.26,12.25,-8.42,11.10,
593,589,Matt Hendrix,40,.26,10.40,-2.31,11.35,
594,594,Thomas Norret,40,.26,10.33,-.11,10.43,
595,585,Tom Watson,40,.26,10.32,-27.80,5.80,
596,654,Brian Stuard,54,.26,13.90,-15.26,8.92,
597,593,Roland Steiner,40,.26,10.25,-5.75,10.10,
598,586,Ryan Armour,53,.26,13.54,-6.25,12.55,
599,596,Wen-Teh Lu,40,.26,10.21,-5.27,8.40,
600,594,Marius Thorp,40,.25,10.14,-9.31,1.46,
601,591,Andrew Svoboda,54,.25,13.69,-5.98,8.56,
602,592,Peter Hedblom,40,.25,10.14,-29.52,0,
603,600,Michael Lorenzo-Vera,40,.25,10.07,-8.40,7.34,
604,605,Zaw Moe,40,.25,10.03,-1.52,8.03,
605,598,José María Olazábal,40,.25,10.00,-8.06,8.94,
606,602,Andrew Marshall,43,.25,10.74,-7.65,6.61,
607,601,Jason Knutzon,40,.25,9.96,-7.80,7.52,
608,656,Scott Gardiner,52,.25,12.91,-14.00,2.21,
609,616,Adrien Bernadet,44,.25,10.89,-4.88,7.94,
610,596,Jeff Maggert,47,.25,11.62,-21.91,1.35,
610,603,Lee Janzen,46,.25,11.37,-18.21,6.25,
612,610,Jyoti Randhawa,41,.25,10.10,-14.87,6.82,
613,598,Yasuharu Imano,40,.25,9.84,-28.93,6.58,
614,606,Seuk-hyun Baek,40,.25,9.84,-4.23,3.84,
615,614,Eduardo De La Riva,40,.25,9.80,,9.80,
616,611,Adam Groom,40,.24,9.78,-1.10,8.35,
617,609,Shinichi Yokota,50,.24,12.13,-11.73,0,
618,617,Tyrone Ferreira,40,.24,9.68,-2.32,10.51,
619,612,Charlie Ford,44,.24,10.62,-8.22,6.44,
620,618,Yui Ueda,45,.24,10.85,-5.94,6.84,
621,604,Rich Bland,54,.24,12.98,-24.10,2.96,
622,613,Shigeru Nonaka,47,.24,11.29,-15.23,0,
623,619,Bob Heintz,41,.24,9.83,-10.75,3.45,
624,647,Tim Wilkinson,46,.24,11.00,-9.56,7.59,
625,622,Brice Garnett,40,.24,9.53,-.09,9.62,
626,620,Akio Sadakata,46,.24,10.92,-10.31,2.90,
627,607,Troy Merritt,54,.24,12.77,-15.58,7.90,
628,621,Greg Owen,50,.24,11.77,-10.44,11.15,
629,623,Benjamin Fox,40,.23,9.39,-4.08,6.34,
630,684,John Kimbell,47,.23,10.97,-6.94,8.37,
631,627,Satoshi Tomiyama,40,.23,9.33,-3.77,7.30,
632,629,Stuart Anderson,40,.23,9.33,-3.15,9.60,
633,628,Cliff Kresge,53,.23,12.32,-6.19,11.17,
634,630,Hugo León,40,.23,9.22,-2.18,9.60,
635,626,Dinesh Chand,40,.23,9.21,-10.93,0,
636,668,Chris Tidland,46,.23,10.58,-22.37,5.24,
637,624,Darren Fichardt,40,.23,9.17,-13.82,5.96,
638,631,Kazuhiko Hosokawa,48,.23,10.99,-8.49,3.00,
639,704,Han Min-kyu,40,.23,9.14,-.88,8.57,
640,633,Martin Erlandsson,45,.23,10.21,-10.90,10.32,
641,635,Guido Van Der Valk,40,.23,9.03,-1.92,6.60,
642,634,Danny Sahl,40,.23,9.02,-1.58,8.40,
643,636,Justin Bolli,45,.22,10.11,-10.91,9.44,
644,632,James Hahn,53,.22,11.88,-15.10,5.01,
645,637,Julián Etulain,40,.22,8.93,-1.50,10.44,
646,639,Bernard Ritthammer,40,.22,8.89,-2.41,6.89,
647,638,Unho Park,40,.22,8.84,-6.56,4.87,
647,640,Chang-won Han,40,.22,8.84,-1.73,8.16,
649,643,Paulo Pinto,40,.22,8.74,-.46,9.20,
650,645,Tomokazu Yoshinaga,40,.22,8.72,-.16,8.88,
651,642,Marco Ruiz,40,.22,8.68,-7.10,4.95,
652,648,Todd Hamilton,52,.22,11.27,-10.58,9.03,
653,650,Knut Borsheim,40,.21,8.58,,8.58,
654,643,Nicholas Thompson,54,.21,11.51,-13.75,6.91,
654,641,Brenden Pappas,42,.21,8.96,-4.46,10.00,
656,657,Mikko Korhonen,42,.21,8.94,-4.65,5.90,
657,649,Matt Carvell,40,.21,8.49,-2.62,11.11,
658,721,Alexandre Rocha,40,.21,8.46,-.62,8.66,
659,646,Nick Flanagan,47,.21,9.89,-3.85,7.00,
660,651,John Daly,54,.21,11.36,-7.26,9.30,
661,658,Chiragh Kumar,40,.21,8.40,,8.40,
662,653,Jake Roos,40,.21,8.33,-5.79,6.07,
663,652,Josh Cunliffe,40,.21,8.31,-6.47,8.15,
663,655,Bubba Dickerson,52,.21,10.81,-4.63,12.36,
665,659,Bronson La'Cassie,40,.21,8.30,-2.69,4.16,
666,661,Brett Quigley,41,.21,8.46,-21.34,1.70,
667,659,Mathias Grönberg,51,.21,10.50,-15.33,5.98,
668,669,Callum MaCaulay,50,.21,10.25,-6.14,9.84,
669,662,John Riegger,40,.20,8.10,-9.54,2.32,
670,665,Akinori Tani,41,.20,8.29,-3.61,6.94,
671,666,Antonio Lascuna,40,.20,8.07,-3.37,7.31,
672,670,Hur In-hoi,40,.20,8.02,-4.80,5.00,
673,672,Daniel Brooks,44,.20,8.77,-2.25,7.20,
674,745,David Oh,40,.20,7.95,-4.15,4.03,
675,674,Jay Bayron,40,.20,7.94,-2.21,8.40,
676,663,Christian Cévaër,53,.20,10.49,-20.42,5.53,
677,667,Doug LaBelle II,51,.20,10.07,-4.66,8.15,
677,664,Hirofumi Miyase,49,.20,9.68,-22.70,1.21,
679,671,Rahil Gangjee,41,.20,8.07,-8.38,4.23,
680,678,Benn Barham,42,.20,8.22,-10.47,6.26,
681,677,Gary Lockerbie,52,.20,10.15,-9.30,8.20,
682,673,Tyrone Van Aswegen,43,.19,8.34,-6.14,8.08,
683,675,Travis Bertoni,43,.19,8.24,-6.81,1.51,
684,680,Maximilian Kieffer,40,.19,7.60,-.98,8.58,
685,681,Manuel Quirós,40,.19,7.53,-3.47,11.00,
686,682,Oliver Bekker,40,.19,7.51,-3.95,5.40,
687,679,Scott Sterling,47,.19,8.76,-6.50,5.51,
688,685,Diego Vanegas,40,.19,7.43,-1.25,8.68,
689,683,Scott Barr,40,.19,7.42,-8.71,1.28,
690,688,Ross Bain,40,.18,7.37,-1.84,7.41,
691,686,Matthew Griffin,40,.18,7.31,-9.46,0,
692,748,Aaron Watkins,48,.18,8.77,-5.87,7.37,
693,689,John Cook,40,.18,7.30,-2.30,9.60,
694,691,Bjorn Akesson,40,.18,7.27,-.63,7.90,
695,690,Jay Williamson,47,.18,8.51,-6.43,4.48,
696,687,Julio Zapata,47,.18,8.50,-12.79,0,
697,692,Jin Park,54,.18,9.61,-8.86,4.89,
698,696,Jeff Quinney,52,.18,9.23,-18.83,2.24,
699,694,Christopher Baker,40,.18,7.06,-7.71,0,
700,695,Daniel Alfredo Vancsik,54,.18,9.49,-12.77,5.34,
701,794,Seunghyuk Kim,40,.18,7.01,-.16,7.16,
702,701,Brian Unk,40,.18,7.00,-3.26,6.00,
703,698,Martin Maritz,40,.17,6.98,-3.03,3.92,
704,710,Michael Campbell,50,.17,8.70,-2.33,6.36,
705,692,Geoffrey Sisk,49,.17,8.51,-8.74,1.25,
706,699,Sam Saunders,40,.17,6.93,-4.07,7.70,
707,703,John Peterson,40,.17,6.92,-.08,7.00,
708,702,Oliver Whiteley,40,.17,6.92,-1.38,7.20,
709,700,Kwanchai Tannin,40,.17,6.92,-4.78,4.26,
710,707,Seve Benson,40,.17,6.88,-6.27,7.18,
711,717,Christophe Brazillier,45,.17,7.71,-2.98,7.33,
712,705,David Branshaw,49,.17,8.37,-11.14,2.45,
713,706,Danny Chia,40,.17,6.83,-6.77,4.84,
714,708,Brian Vranesh,44,.17,7.51,-6.80,5.62,
715,779,Lee Min-chang,40,.17,6.81,-.55,7.36,
716,697,Toru Suzuki,48,.17,8.15,-22.51,1.34,
717,712,Andrés Echavarría,40,.17,6.76,-1.64,8.40,
718,711,Andrew Buckle,52,.17,8.77,-9.44,6.63,
719,713,Jeff Curl,40,.17,6.69,-6.07,0,
720,715,Jean-Francois Lucquin,45,.17,7.51,-7.71,3.24,
721,716,Piya Swangarunporn,40,.17,6.67,-4.61,1.28,
722,714,Terry Pilkadaris,40,.17,6.67,-8.21,2.68,
723,719,Yoshinobu Tsukada,48,.17,7.96,-7.74,7.43,
724,718,Elliot Saltman,40,.17,6.60,-4.04,4.54,
725,720,Anthony Michael,40,.16,6.53,-4.72,0,
726,725,Lee Dong-Min,40,.16,6.51,-.40,6.91,
726,709,Mike Weir,40,.16,6.51,-38.46,0,
726,726,Peter Lonard,40,.16,6.51,-3.51,6.67,
729,730,Ben Evans,47,.16,7.64,-5.78,4.77,
730,723,Kim Felton,40,.16,6.49,-4.37,1.26,
731,724,Gareth Paddison,40,.16,6.47,-5.04,2.80,
732,722,Trevor Fisher Jr,40,.16,6.46,-5.74,4.98,
733,726,Darren Beck,40,.16,6.43,-10.26,3.96,
734,731,Tae-kyu Lee,40,.16,6.42,-.42,6.84,
735,734,Garrett Sapp,40,.16,6.39,-.41,6.80,
736,729,Stuart Davis,40,.16,6.38,-6.84,3.31,
737,733,Andre Bossert,40,.16,6.36,-2.40,5.80,
738,740,Garry Houston,47,.16,7.46,-2.87,6.51,
739,734,Bradley Smith,40,.16,6.34,-2.80,3.30,
740,737,Yoshinori Fujimoto,40,.16,6.34,-2.70,4.49,
741,732,Steven Jeppesen,40,.16,6.30,-9.01,1.50,
742,744,Wade Ormsby,41,.16,6.44,-4.89,4.35,
743,742,Travis Hampshire,40,.16,6.25,-.31,6.57,
744,738,José Garrido,40,.16,6.24,-.48,6.72,
745,736,David Vanegas,40,.16,6.20,-7.19,3.94,
746,740,Aaron Townsend,40,.15,6.19,-3.64,3.36,
747,746,Andrea Maestroni,40,.15,6.18,-.98,5.98,
747,739,Pablo Del Grosso,40,.15,6.18,-4.10,3.60,
749,751,Andrew McArthur,40,.15,6.10,-6.76,5.40,
750,749,Ashley Hall,40,.15,6.07,-3.63,5.46,
751,755,Lasse Jensen,40,.15,6.07,-.80,5.95,
752,743,Jeff Brehaut,48,.15,7.23,-6.02,3.32,
753,754,Tyrone Mordt,40,.15,6.01,-2.79,4.84,
754,760,Byung-Jun Kim,40,.15,6.00,,6.00,
754,760,Oscar Álvarez,40,.15,6.00,,6.00,
756,747,Simon Yates,40,.15,6.00,-9.80,0,
757,762,Kyoung-Hoon Lee,40,.15,5.98,-.16,6.14,
758,753,Steve Allan,40,.15,5.98,-5.77,2.55,
759,759,Chris Paisley,40,.15,5.97,-.46,6.42,
760,763,Masamichi Ito,40,.15,5.95,-1.05,4.40,
761,752,Makoto Inoue,49,.15,7.29,-12.31,0,
762,758,Iain Steel,40,.15,5.94,-6.10,0,
763,756,Bradley Iles,51,.15,7.57,-12.37,1.33,
764,757,Jarmo Sandelin,40,.15,5.91,-7.82,0,
765,749,Chris Campbell,50,.15,7.38,-7.80,1.32,
766,764,Tom Hoge,40,.15,5.87,-.13,6.00,
767,767,Craig Barlow,41,.15,6.01,-8.25,2.49,
768,765,Álvaro José Arizabaleta,40,.15,5.80,-.20,6.00,
768,765,Joe Panzeri,40,.15,5.80,-.20,6.00,
770,768,James Sacheck,40,.14,5.72,-.23,5.95,
771,774,Satoshi Kodaira,40,.14,5.70,-.69,5.08,
772,773,Julien Clement,43,.14,6.09,-6.33,2.76,
773,770,Fredrik Henge,40,.14,5.65,-3.60,2.75,
774,769,Miles Tunnicliff,40,.14,5.65,-5.37,5.94,
774,771,Peter Fowler,40,.14,5.65,-3.19,0,
776,772,Andrew Tschudin,40,.14,5.64,-2.76,6.00,
777,776,Richard Scott,40,.14,5.61,-.43,5.70,
778,777,Robert Wiederkehr,40,.14,5.60,,5.60,
779,775,Desvonde Botes,40,.14,5.60,-.78,6.38,
780,782,Jordi Garcia del Mora,40,.14,5.48,-.31,5.79,
781,783,Allan Versfeld,40,.14,5.47,-.93,6.40,
782,781,Jordan Sherratt,40,.14,5.45,-3.19,0,
783,784,Wes Heffernan,40,.14,5.44,-1.32,5.10,
784,778,Skip Kendall,40,.14,5.44,-9.88,1.82,
785,780,David McKenzie,40,.14,5.43,-8.23,0,
786,785,Elmer Salvador,40,.13,5.39,,5.39,
787,,Ki Sang Lee,40,.13,5.32,-.69,4.90,
788,787,Matthew Nixon,40,.13,5.28,-1.22,6.50,
789,788,Cody Slover,40,.13,5.27,-1.83,6.00,
790,789,Jason Schultz,40,.13,5.24,-4.27,2.57,
791,790,Kieran Pratt,40,.13,5.20,-1.69,2.43,
792,792,Brad Fritsch,40,.13,5.16,-1.83,5.19,
793,791,Neil Cheetham,40,.13,5.15,-2.20,4.92,
793,786,Scott Dunlap,53,.13,6.83,-4.71,5.04,
795,,Eun Shin Park,40,.13,5.15,-.55,5.69,
796,794,Ben Leong,40,.13,5.12,-3.59,1.21,
797,797,Sion Bebb,41,.13,5.24,-6.56,4.20,
798,796,Hector Cespedes,40,.13,5.09,-.91,6.00,
799,793,Anthony Brown,40,.13,5.08,-4.74,2.17,
800,799,James Heath,40,.13,5.04,-.09,5.12,
801,798,Wes Homan,40,.13,5.00,-.35,5.35,
802,800,Carl Suneson,45,.12,5.59,-4.36,3.78,
803,801,Tim Sluiter,40,.12,4.89,-.03,4.92,
804,804,Hyun Bin Park,40,.12,4.83,-.87,5.70,
804,804,Thitiphun Chuayprakong,40,.12,4.83,-.87,5.70,
806,803,Lin Wen-hong,40,.12,4.82,-3.55,4.72,
807,807,Yoon Jung-ho,40,.12,4.80,,4.80,
808,806,Josh Habig,40,.12,4.78,-1.18,3.98,
809,811,Mads Vibe-Hastrup,40,.12,4.77,-3.27,4.92,
810,809,Yosuke Asaji,40,.12,4.70,-2.01,3.68,
811,801,Frank Lickliter II,47,.12,5.50,-6.78,2.70,
812,814,Tim Stewart,40,.12,4.62,-3.41,3.86,
813,812,Brock Mackenzie,40,.12,4.61,-5.53,1.26,
813,816,Diego Velásquez,40,.12,4.61,-.40,5.01,
815,813,Thomas Feyrsinger,40,.11,4.60,-5.55,1.62,
815,808,Andrew Coltart,40,.11,4.60,-10.43,0,
817,810,Michael Long,40,.11,4.59,-6.69,2.60,
818,822,Brendon Todd,40,.11,4.53,-2.28,4.84,
819,819,Wil Besseling,40,.11,4.52,-4.29,2.69,
819,821,Morgan Hoffmann,40,.11,4.51,-1.75,3.75,
821,919,Thanyakorn Khrongpha,40,.11,4.50,-1.09,3.18,
821,822,Ajeetesh Sandhu,40,.11,4.50,-1.10,5.60,
823,815,Fran Quinn,40,.11,4.50,-13.45,1.89,
824,825,Hung Chien-yao,40,.11,4.49,-.59,3.84,
825,817,Mark Hensby,41,.11,4.58,-7.18,0,
826,818,Satoru Hirota,47,.11,5.24,-8.02,1.34,
827,824,Ariel Cañete,49,.11,5.41,-6.13,4.34,
828,827,Matt Weibring,40,.11,4.41,-7.16,3.89,
829,827,Scott Arnold,40,.11,4.40,-2.47,3.16,
830,829,Kiyoshi Murota,40,.11,4.40,-3.52,3.06,
831,832,Darryn Lloyd,40,.11,4.39,-.68,5.08,
832,820,Chih-Bing Lam,42,.11,4.61,-9.69,0,
833,836,Anders Hansen,41,.11,4.49,-3.95,4.29,
834,834,Baptiste Chapellan,40,.11,4.35,-.33,4.68,
835,830,Gavin Flint,40,.11,4.34,-5.51,1.75,
836,835,Chris Baker,40,.11,4.32,-.16,4.49,
837,826,Nick Dougherty,54,.11,5.82,-25.10,1.28,
838,838,Jonathan Moore,40,.11,4.31,,4.31,
838,833,Jamie McLeary,40,.11,4.30,-9.52,0,
840,831,Jesus Maria Arruti,40,.11,4.30,-7.19,0,
841,842,Patrick Sheehan,48,.11,5.13,-10.95,0,
842,837,Peter Uihlein,40,.11,4.27,-.07,4.34,
843,840,Choi Hyuk-jae,40,.11,4.24,-.47,4.71,
844,838,Leif Westerberg,40,.11,4.24,-1.23,4.20,
845,843,Brent Long,40,.11,4.21,-.69,4.90,
846,840,Tony Carolan,41,.10,4.29,-6.55,0,
847,846,Simon Griffiths,40,.10,4.16,-2.68,2.03,
848,847,Borja Etchart,40,.10,4.15,-.05,4.20,
849,844,Vince Covello,40,.10,4.14,-3.29,3.19,
850,849,Song Young-hoon,40,.10,4.13,,4.13,
851,848,Trey Denton,40,.10,4.09,-3.22,2.94,
852,854,Pedro Oriol,40,.10,4.09,-1.64,4.09,
853,854,Bo-Song Kao,40,.10,4.07,-1.12,3.45,
854,850,Paul Broadhurst,40,.10,4.03,-11.00,3.79,
855,858,Sebastián Fernández,40,.10,4.02,-.18,4.20,
856,845,Richard Sterne,40,.10,4.01,-14.08,1.60,
857,853,Rich Barcelo,50,.10,5.00,-9.43,3.45,
858,859,T.C. Wang,40,.10,3.99,-.81,3.83,
858,859,Joseph Bramlett,40,.10,3.99,-.33,4.32,
860,856,Jason Enloe,40,.10,3.99,-6.17,2.24,
861,851,Chris Swanepoel,40,.10,3.97,-5.23,4.01,
862,852,Ewan Porter,40,.10,3.96,-8.57,0,
863,857,Rob Grube,40,.10,3.91,-5.58,0,
864,863,Atthaphon Prathummanee,40,.10,3.91,-1.60,2.49,
864,866,Rick Gibson,40,.10,3.91,-.19,4.10,
866,862,Michael Wright,40,.10,3.90,-4.50,1.32,
867,861,Hiroo Okamo,40,.10,3.89,-4.15,0,
868,865,Alan McLean,40,.10,3.86,-5.13,0,
869,868,Digvijay Singh,40,.09,3.78,-2.45,4.20,
870,863,Steve Pate,40,.09,3.78,-7.39,0,
871,870,Oliver David,40,.09,3.77,-1.61,2.64,
