RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
432,465,Lucas Glover,52,.41,21.17,-12.17,20.69,
433,423,Rattanon Wannasrichan,42,.41,17.04,-5.98,10.19,
433,420,Joel Dahmen,41,.41,16.64,-10.12,6.54,
435,432,Ruaidhri McGee,40,.41,16.22,-3.01,15.62,
436,427,Steve Allan,51,.41,20.66,-6.41,16.55,
437,435,Carlos Del Moral,50,.40,20.07,-8.99,14.74,
437,442,Scott Henry,48,.40,19.27,-10.73,13.76,
439,438,Daan Huizing,50,.40,20.02,-19.04,16.02,
440,440,J.J. Spaun,40,.40,16.02,,16.02,
441,558,Roberto Castro,52,.40,20.74,-40.31,12.83,
442,433,Jason Scrivener,43,.40,17.05,-6.66,13.55,
443,431,Jake Higginbottom,43,.40,17.03,-12.93,2.35,
444,441,Tano Goya,52,.40,20.56,-8.66,15.68,
445,470,Brendan Jones,40,.39,15.78,-13.67,4.67,
446,439,Jyoti Randhawa,40,.39,15.72,-14.24,4.88,
448,437,Carlos Pigem,41,.39,15.85,-10.52,11.03,
449,443,Tom Lewis,51,.39,19.66,-16.31,14.91,
450,477,Alessandro Tadini,47,.39,18.11,-9.43,10.86,
451,446,PH McIntyre,46,.39,17.72,-8.32,14.00,
452,445,John Merrick,52,.38,19.98,-25.27,16.04,
453,494,Atomu Shigenaga,40,.38,15.34,-4.03,12.25,
454,449,Sam Walker,43,.38,16.46,-11.25,11.77,
455,451,Jbe' Kruger,52,.38,19.87,-29.70,8.45,
456,454,Daniel Brooks,52,.38,19.79,-13.10,11.73,
457,460,Renato Paratore,40,.38,15.18,-1.62,16.80,
458,455,Masahiro Kawamura,52,.38,19.71,-24.23,13.37,
459,444,Sam Hutsby,52,.38,19.69,-16.14,2.37,
460,466,Bjorn Akesson,41,.38,15.51,-4.98,11.42,
461,458,Matthew Baldwin,43,.38,16.24,-26.06,2.19,
462,447,Arie Ahmad Irawan,52,.38,19.62,-8.92,14.44,
463,461,Chris Doak,52,.38,19.54,-17.38,7.12,
464,457,Mithun Perera,40,.38,15.02,-8.44,8.78,
465,463,David Drysdale,52,.37,19.49,-14.90,8.91,
466,450,Bernard Ritthammer,48,.37,17.91,-13.64,8.06,
467,452,Oliver Farr,48,.37,17.82,-13.40,2.87,
468,464,Rhys West,40,.37,14.83,-4.04,14.42,
469,469,Jeff Winther,40,.37,14.82,-.16,14.98,
470,456,Kevin Phelan,46,.37,16.97,-8.73,12.53,
471,459,Tommy Cocha,43,.37,15.79,-5.65,13.00,
472,478,Robert Coles,40,.37,14.65,-6.93,7.26,
473,472,Jorge Fernández-Valdés,52,.37,19.04,-8.88,11.47,
474,474,Jung-gon Hwang,51,.37,18.67,-20.83,3.00,
475,467,Julián Etulain,52,.37,19.00,-11.63,11.68,
476,453,Craig Lee,52,.36,18.90,-23.63,12.91,
476,470,Kyle Stanley,52,.36,18.90,-21.54,13.71,
478,473,Miguel Angel Carballo,52,.36,18.86,-9.29,17.78,
478,467,Zack Sucher,48,.36,17.41,-16.95,1.62,
480,462,Matteo Manassero,52,.36,18.78,-45.47,3.41,
481,479,Tim Herron,40,.36,14.40,-5.21,12.83,
482,476,Rodolfo Cazaubón,40,.36,14.37,-3.00,13.20,
483,480,James Heath,40,.36,14.35,-4.80,11.60,
484,481,Ippei Koike,40,.36,14.32,-1.15,12.98,
485,485,Mads Sogaard,40,.36,14.29,-.27,14.56,
486,483,Eugene Wong,40,.36,14.24,-2.90,13.52,
487,482,Robert Allenby,52,.35,18.32,-18.38,2.60,
487,475,Travis Bertoni,46,.35,16.21,-5.56,10.53,
489,488,Brett Stegmaier,48,.35,16.89,-7.16,13.29,
490,486,Ki-Tack Kwon,40,.35,14.07,-7.48,7.27,
491,487,Rahil Gangjee,40,.35,13.94,-11.87,3.60,
492,490,S.K. Ho,48,.35,16.68,-15.88,8.32,
493,483,Shiv Kapur,52,.35,18.02,-29.55,7.67,
494,492,Pedro Oriol,40,.35,13.86,-7.20,8.58,
495,534,Sean Riordan,40,.35,13.80,-1.28,15.08,
496,489,Andrew Putnam,49,.35,16.91,-19.46,3.72,
497,573,Yuki Inamori,40,.34,13.78,-4.24,8.50,
498,495,Josh Younger,40,.34,13.68,-6.01,4.40,
499,493,Ulrich Van den Berg,48,.34,16.37,-21.31,3.99,
500,496,Andrew Landry,40,.34,13.63,-2.78,16.41,
501,497,Arjun Atwal,40,.34,13.56,-5.90,3.61,
502,499,Aaron Watkins,40,.34,13.47,-9.78,6.82,
503,491,Satoshi Tomiyama,44,.34,14.81,-12.85,5.46,
504,501,Sebastian Soderberg,40,.33,13.39,-.50,13.89,
505,500,Hugues Joannes,40,.33,13.34,-6.15,6.18,
506,498,Robert-Jan Derksen,40,.33,13.27,-24.24,0,
507,502,Tommy Gainey,52,.33,17.22,-10.42,11.41,
508,503,Jordan Zunic,40,.33,13.22,-2.78,16.00,
509,504,Pontus Widegren,44,.33,14.53,-8.76,7.09,
510,524,Shunsuke Sonoda,49,.33,16.05,-17.87,8.67,
511,505,Miguel Tabuena,40,.33,13.09,-9.12,5.42,
512,508,Connor Arendell,40,.33,13.08,-4.25,9.19,
513,507,Max Homa,52,.32,16.83,-14.27,10.33,
515,513,Geoff Drakeford,40,.32,12.93,-1.90,11.20,
516,516,Marcel Schneider,40,.32,12.83,-.50,13.32,
517,539,Lionel Weber,40,.32,12.80,-6.44,4.18,
518,514,Timothy Madigan,40,.32,12.80,-6.11,9.24,
519,506,Ryan Armour,44,.32,14.01,-9.12,5.89,
520,515,Sebastian Cappelen,40,.32,12.68,-8.24,4.25,
521,509,Rick Cochran III,43,.32,13.61,-5.72,11.81,
522,511,Lasse Jensen,44,.32,13.89,-8.90,6.42,
523,518,Jared Harvey,45,.31,14.13,-12.42,8.93,
524,520,Jason Knutzon,42,.31,13.14,-9.86,8.18,
524,522,Pablo Martin Benavides,40,.31,12.51,-2.61,15.12,
526,521,Wallie Coetsee,44,.31,13.69,-10.02,8.14,
527,517,Jerome Lando Casanova,52,.31,16.14,-11.34,4.30,
528,519,Matt Ford,46,.31,14.20,-6.60,15.96,
529,527,Adam Svensson,40,.31,12.29,-.30,12.58,
530,523,David Coupland,40,.31,12.28,-5.66,6.64,
531,593,Mark Hubbard,52,.30,15.78,-11.94,8.82,
532,530,Andrew Marshall,40,.30,12.12,-5.49,8.58,
533,526,Garth Mulroy,50,.30,15.06,-17.91,11.08,
534,532,Sutijet Kooratanapis,40,.30,12.00,-3.87,9.96,
535,529,Justin Leonard,44,.30,13.19,-21.42,7.80,
535,535,Darren Clarke,48,.30,14.39,-13.05,10.03,
537,531,Oliver Bekker,52,.30,15.57,-8.25,13.85,
538,525,Jason Barnes,49,.30,14.64,-10.04,4.35,
539,533,D.A. Points,52,.30,15.49,-32.50,13.30,
540,537,Todd Baek,40,.29,11.75,-6.63,5.81,
541,540,Akio Sadakata,47,.29,13.64,-7.11,10.26,
542,541,Adrian Otaegui,52,.29,15.06,-17.43,11.89,
543,577,Johan Edfors,44,.29,12.65,-8.88,3.08,
544,612,Derek Ernst,52,.29,14.92,-16.80,12.76,
545,536,Jordi Garcia Pinto,49,.29,14.02,-16.53,3.58,
546,542,Marco Crespi,52,.29,14.83,-21.70,7.74,
547,544,Xinjun Zhang,40,.29,11.40,-8.58,4.82,
547,701,Darius Van Driel,40,.29,11.40,,11.40,
549,545,Matthew Giles,40,.28,11.39,-3.28,7.61,
550,546,Peter Karmis,40,.28,11.34,-4.76,8.75,
551,538,Ryan Blaum,50,.28,14.16,-12.04,10.68,
552,606,Wen-Tang Lin,40,.28,11.28,-7.69,6.76,
553,543,Adam Long,43,.28,12.12,-2.28,11.59,
554,550,Kevin Tway,52,.28,14.64,-12.31,13.86,
555,,Niall Turner,40,.28,11.18,-7.46,2.64,
556,551,Steve Dartnall,40,.28,11.16,-8.23,1.20,
557,547,Casey O'Toole,41,.28,11.41,-.95,10.88,
558,764,Bryden MacPherson,45,.28,12.52,-8.74,6.00,
559,548,Steve Lewton,40,.28,11.11,-13.39,0,
560,549,Zack Fischer,42,.28,11.62,-3.08,9.55,
561,552,Mike Weir,43,.28,11.88,-16.12,0,
562,559,Alexander Björk,40,.28,11.00,-1.31,9.92,
563,556,Hyowon Park,40,.27,10.99,-2.61,9.59,
564,557,Bill Lunde,43,.27,11.71,-10.76,3.96,
564,842,Alexandre Rocha,40,.27,10.90,-5.63,9.00,
566,562,Steven Jeppesen,40,.27,10.88,-.05,10.94,
567,561,James Nitties,52,.27,13.96,-11.50,2.10,
567,554,Brett Munson,41,.27,11.01,-7.48,3.80,
569,563,Chih-Bing Lam,44,.27,11.81,-4.19,11.87,
570,567,Taylor Pendrith,40,.27,10.69,-.17,10.86,
571,569,Tag Ridings,44,.27,11.69,-4.20,11.06,
572,576,Roland Thatcher,40,.27,10.61,-5.70,6.95,
573,555,Nicholas Fung,44,.27,11.66,-14.18,8.68,
574,631,Ryan Spears,44,.26,11.64,-4.34,10.60,
575,566,Tyler McCumber,43,.26,11.37,-7.04,3.36,
576,560,David McKenzie,44,.26,11.60,-10.51,3.88,
576,567,Kristopher Mueck,40,.26,10.54,-4.26,11.10,
578,574,Heath Slocum,51,.26,13.37,-15.00,0,
579,575,Ryan Evans,40,.26,10.47,-.84,10.01,
580,571,Kalem Richarson,40,.26,10.47,-4.24,5.60,
581,565,Steve Webster,40,.26,10.43,-18.95,6.05,
582,579,Nirun Sae-Ueng,40,.26,10.43,-.61,11.04,
583,564,Chase Wright,48,.26,12.50,-5.34,9.98,
584,578,José Manuel Lara,40,.26,10.41,-3.58,10.30,
585,572,Sebastián Vázquez,45,.26,11.64,-2.15,10.39,
586,581,Hidemasa Hoshino,43,.26,11.12,-11.81,3.88,
586,632,Simon Wakefield,52,.26,13.45,-6.87,9.73,
588,570,Seuk-hyun Baek,52,.26,13.37,-19.61,5.93,
589,583,James Robinson,40,.26,10.28,-.19,10.47,
590,580,Sattaya Supupramai,45,.26,11.54,-10.52,0,
591,584,Ryan Yip,40,.25,10.17,-5.05,4.66,
592,582,Sam Brazel,40,.25,10.12,-6.71,4.42,
593,585,Janne Kaske,40,.25,10.06,-.92,10.98,
594,589,Ashley Chesters,40,.25,10.00,,10.00,
595,623,Justin Walters,52,.25,12.95,-22.12,8.64,
596,587,IlHwan Park,40,.25,9.90,-8.82,4.14,
597,586,Tyler Duncan,42,.25,10.35,-1.74,10.03,
598,592,Kenny Perry,40,.24,9.79,-5.45,6.51,
599,644,Tim Wilkinson,52,.24,12.71,-18.89,5.21,
600,588,Panuphol Pittayarat,42,.24,10.26,-10.22,3.65,
601,596,Eric Axley,40,.24,9.76,-4.52,5.22,
602,598,Chris Swanepoel,44,.24,10.69,-3.58,11.04,
603,599,Jinho Choi,40,.24,9.70,-1.01,9.26,
604,590,Han Lee,40,.24,9.67,-11.54,0,
605,602,Ji-hoon Lee,40,.24,9.65,-.10,9.75,
606,659,Javier Colomo,40,.24,9.63,-7.52,3.74,
607,600,Itthipat Buranatanya,40,.24,9.63,-1.17,10.80,
608,670,Tapio Pulkkanen,40,.24,9.60,-1.33,9.60,
609,601,Mark Silvers,40,.24,9.59,-3.27,5.72,
610,591,Mathew Goggin,52,.24,12.41,-11.64,14.00,
611,604,Andy Winings,40,.24,9.52,-.09,9.61,
612,605,Peter Lawrie,52,.24,12.36,-5.59,12.50,
613,595,Antonio Hortal,43,.24,10.17,-9.51,1.34,
614,603,Chris Hanson,41,.24,9.70,-5.10,5.76,
615,596,Tyrone Van Aswegen,52,.24,12.29,-12.47,5.13,
616,614,Curtis Thompson,40,.23,9.39,-.83,10.22,
617,609,Tim Petrovic,42,.23,9.85,-6.38,10.51,
618,606,Matt Weibring,42,.23,9.84,-6.90,3.38,
619,615,George Murray,40,.23,9.32,-3.38,6.23,
620,594,Damian McGrane,52,.23,12.09,-18.15,3.36,
621,606,Andrea Pavan,52,.23,12.09,-24.41,5.37,
622,613,Masaru Takahashi,40,.23,9.26,-4.41,8.06,
623,621,Kristian Johannessen,40,.23,9.20,,9.20,
624,618,Peter Whiteford,50,.23,11.48,-9.93,7.28,
625,611,Aaron Townsend,45,.23,10.25,-7.46,7.73,
626,620,Wonjoon Lee,40,.23,9.10,-.74,9.84,
627,769,Luke List,40,.23,9.10,-3.29,10.21,
628,610,John Mallinger,44,.23,9.97,-7.05,7.38,
629,616,Paul Maddy,52,.23,11.78,-5.07,11.74,
630,619,Adrien Bernadet,40,.23,9.04,-6.74,3.20,
631,626,Daehyun Kim,40,.23,9.04,-2.09,7.90,
631,624,Jon Rahm,40,.23,9.04,-2.84,11.88,
633,622,Neil Schietekat,48,.23,10.81,-9.29,6.42,
634,616,Cyril Bouniol,44,.22,9.88,-7.63,1.24,
635,628,Khalin Joshi,40,.22,8.91,-.70,9.44,
636,624,Ben Curtis,43,.22,9.56,-14.72,0,
637,627,Joachim B Hansen,52,.22,11.55,-12.43,7.53,
638,629,Matthew Millar,40,.22,8.85,-3.32,10.77,
639,630,Erik Barnes,40,.22,8.84,-2.32,9.61,
640,717,Phachara Khongwatmai,40,.22,8.82,-1.16,9.98,
641,633,Charlie Wi,52,.22,11.35,-13.84,3.59,
642,635,Brett Drewitt,40,.22,8.73,-6.25,3.08,
643,649,Lorenzo Gagli,44,.22,9.52,-5.07,8.42,
644,638,Aron Price,51,.22,11.03,-12.72,1.23,
645,636,Andrew Curlewis,46,.22,9.93,-9.04,6.86,
645,692,Gavin Kyle Green,40,.22,8.64,-3.89,6.64,
647,637,Niclas Fasth,48,.22,10.32,-4.78,10.11,
647,701,Josh Loughrey,40,.22,8.60,,8.60,
649,643,Gi-Whan Kim,52,.21,11.12,-8.32,6.21,
650,641,Nobuhiro Masuda,40,.21,8.54,-5.68,2.40,
651,634,Ricardo Santos,52,.21,11.10,-12.05,7.16,
652,638,Unho Park,43,.21,9.16,-8.20,0,
653,707,Chris Smith,40,.21,8.49,-2.96,7.50,
653,642,Jun-won Park,40,.21,8.49,-7.36,2.90,
653,647,Rohan Blizard,40,.21,8.49,-2.54,6.60,
656,655,Jason Millard,40,.21,8.49,-.11,8.60,
657,651,Matt Davidson,43,.21,9.11,-6.32,7.94,
658,638,Titch Moore,49,.21,10.34,-15.32,1.47,
659,649,Garrick Porteous,40,.21,8.44,-2.67,6.96,
660,654,Jake Stirling,40,.21,8.42,-1.78,8.60,
661,647,Colin Nel,47,.21,9.89,-5.51,6.95,
662,656,Callum Mowat,40,.21,8.41,-1.07,9.49,
663,653,Brad Hopfinger,44,.21,9.24,-5.40,1.56,
664,658,Pariya Junhasavasdikul,40,.21,8.30,-7.54,5.61,
665,645,Philip Archer,44,.21,9.06,-9.83,3.17,
665,652,Roger Sloan,48,.21,9.88,-8.22,3.60,
667,657,Ricardo Gonzalez,51,.21,10.47,-16.35,4.64,
668,646,Marcelo Rozo,47,.20,9.62,-10.99,1.20,
669,661,Namchoak Tantipokakul,45,.20,9.19,-6.82,8.27,
670,660,Matt Fast,44,.20,8.83,-1.80,8.21,
671,665,David Law,40,.20,8.00,-2.26,5.46,
672,664,Raththee Sirithanakunsak,40,.20,7.97,-2.58,9.34,
673,665,Oliver Goss,40,.20,7.97,-2.47,7.33,
674,662,Sihwan Kim,52,.20,10.31,-15.36,4.99,
674,667,Chi-Hsien Hsieh,40,.20,7.94,-1.06,9.00,
676,663,Louis de Jager,46,.20,9.11,-7.52,0,
677,668,Tim Sluiter,42,.20,8.27,-7.75,1.56,
678,669,William Harrold,40,.20,7.85,-5.36,3.17,
679,673,Jacques Kruyswijk,40,.20,7.83,-.42,8.25,
680,672,Andrew Yun,40,.20,7.81,-1.36,9.17,
681,677,Trey Mullinax,40,.20,7.81,,7.81,
682,675,Richard McEvoy,43,.19,8.34,-3.07,7.58,
682,678,Scott Harrington,40,.19,7.76,-2.19,6.72,
684,685,Andreas Hartø,48,.19,9.29,-6.48,4.94,
685,674,Oscar Fraustro,50,.19,9.63,-8.15,3.32,
686,676,Greg Eason,40,.19,7.68,-3.94,5.74,
687,682,Albin Choi,40,.19,7.68,-.26,7.94,
688,680,Morne Buys,40,.19,7.67,-.73,8.40,
689,684,Brad Elder,40,.19,7.66,-1.54,8.04,
690,671,Dimi Papadatos,40,.19,7.64,-10.73,3.38,
691,679,Steven Brown,40,.19,7.61,-6.28,1.23,
692,686,Ryan Williams,40,.19,7.60,-4.72,3.60,
693,683,Steven Jeffress,42,.19,7.93,-6.51,1.54,
694,691,Stiggy Hodgson,40,.19,7.53,-.16,7.69,
695,681,Gareth Paddison,40,.19,7.53,-7.54,6.07,
696,692,Robby Shelton,40,.19,7.52,,7.52,
697,690,Taco Remkes,40,.19,7.50,-.77,7.20,
697,687,Niccolo Quintarelli,42,.19,7.87,-7.14,0,
699,688,Peter Cooke,40,.19,7.48,-2.77,5.00,
700,689,David Smail,47,.19,8.75,-5.33,5.52,
701,695,Shaun Norris,46,.19,8.53,-2.62,5.08,
702,697,Jin Park,40,.19,7.41,-2.94,6.13,
703,843,Eirik Tage Johansen,40,.19,7.40,-1.06,7.40,
704,699,Sam Ryder,40,.18,7.39,-.02,7.41,
705,698,Pierre Relecom,40,.18,7.31,-5.43,1.83,
706,704,Seamus Power,40,.18,7.31,-.19,7.50,
707,705,Mitch Krywulycz,40,.18,7.31,-.98,6.00,
708,694,Marcus Both,40,.18,7.30,-8.24,0,
709,700,R Nachimuthu,40,.18,7.27,-4.03,5.95,
710,707,Tom Murray,40,.18,7.25,-.59,7.41,
711,710,Michael Letzig,40,.18,7.20,-.22,7.20,
712,696,Victor Riu,52,.18,9.32,-11.06,6.36,
713,703,Kim Tae-hoon,40,.18,7.14,-11.79,2.53,
714,791,Bernhard Langer,40,.18,7.14,-6.48,3.03,
714,712,Brad Clapp,40,.18,7.14,-1.27,6.00,
716,714,Blake Snyder,40,.18,7.12,-.08,7.20,
717,715,Kodai Ichihara,40,.18,7.11,-4.44,1.78,
718,709,Akinori Tani,40,.18,7.10,-2.97,3.67,
719,713,Jaakko Makitalo,40,.18,7.06,-2.95,6.00,
719,711,Michael Hollick,44,.18,7.77,-5.95,6.10,
721,706,Richard Lee,40,.18,7.06,-17.20,0,
722,717,Craig Barlow,40,.17,6.96,-.97,7.93,
722,716,Justin Hueber,40,.17,6.96,-.52,7.48,
724,719,Lee Dong-Min,40,.17,6.91,-4.70,4.13,
725,722,Micah Shin,40,.17,6.86,-1.05,7.91,
726,721,Gareth Maybin,40,.17,6.82,-12.21,0,
727,727,Daniel Miernicki,40,.17,6.82,-.76,6.00,
728,725,Justin Shin,40,.17,6.81,-.39,7.20,
729,723,Mu Hu,40,.17,6.79,-5.99,0,
730,726,Michael Jonzon,40,.17,6.78,-4.09,2.88,
731,730,Jordan L Smith,40,.17,6.76,-.45,7.21,
732,727,Heung-Chol Joo,40,.17,6.74,-4.42,3.60,
733,720,Mark Brown,40,.17,6.72,-11.31,2.80,
734,731,Greg Yates,40,.17,6.70,-.30,7.00,
735,724,Hung Chien-yao,40,.17,6.68,-8.92,0,
736,732,Armando Favela,40,.17,6.61,-5.13,3.00,
737,739,Hiroo Kawai,42,.16,6.87,-6.51,1.27,
738,735,Ryuji Masaoka,40,.16,6.51,-3.44,2.89,
738,734,Ray Beaufils,40,.16,6.51,-4.75,0,
740,733,Lyle Rowe,47,.16,7.63,-8.06,2.51,
742,729,Kurt Barnes,46,.16,7.44,-6.88,4.78,
742,741,Mark Williams,40,.16,6.47,-1.57,6.70,
742,735,Ho Sung Choi,52,.16,8.41,-10.41,2.78,
745,738,Kiyoshi Murota,40,.16,6.46,-4.27,3.04,
747,742,Byron Smith,47,.16,7.56,-10.86,0,
748,746,Max Laier,40,.16,6.40,,6.40,
748,746,Marcus Armitage,40,.16,6.40,-.73,6.40,
750,744,Panawat Muenlek,40,.16,6.40,-1.04,7.44,
751,743,Gunn Charoenkul,40,.16,6.30,-7.36,2.40,
752,752,Mark O'Meara,40,.16,6.28,-1.21,7.00,
753,748,S.S. Hong,40,.16,6.28,-5.73,2.58,
754,750,Simon Griffiths,40,.16,6.26,-2.19,3.54,
755,745,Richard Finch,52,.16,8.12,-11.78,4.96,
756,756,Jack Doherty,47,.15,7.25,-2.56,5.74,
756,751,Woo-Hyun Kim,40,.15,6.17,-7.03,0,
758,755,Oscar Álvarez,40,.15,6.13,-3.01,3.00,
759,749,Jim Renner,52,.15,7.96,-14.19,1.21,
759,757,Yasuki Hiramoto,40,.15,6.13,-1.89,2.88,
761,754,Jeppe Huldahl,45,.15,6.88,-9.15,1.20,
761,758,Clayton Rask,40,.15,6.11,-1.91,3.88,
763,760,Thitiphun Chuayprakong,40,.15,6.06,-1.56,4.57,
764,760,Jeff Curl,41,.15,6.21,-3.39,3.02,
765,769,Matteo Delpodio,43,.15,6.51,-7.76,0,
766,772,Joel Sjöholm,44,.15,6.66,-5.59,5.06,
767,753,Alvaro Velasco,45,.15,6.80,-8.35,0,
767,759,Blake Adams,40,.15,6.05,-2.27,5.98,
769,768,Alex Aragon,46,.15,6.94,-6.47,7.62,
769,762,Peter Tomasulo,44,.15,6.64,-6.77,4.25,
771,763,Edouard Dubois,42,.15,6.33,-5.87,6.32,
772,766,Tyrone Mordt,43,.15,6.48,-1.22,6.40,
773,,Thammanoon Sriroj,40,.15,6.00,-1.26,6.00,
773,776,Tran Le Duynhat,40,.15,6.00,-.83,6.00,
773,776,Christopher Ross,40,.15,6.00,,6.00,
773,776,Ricardo Celia,40,.15,6.00,,6.00,
773,776,Eric Blom,40,.15,6.00,,6.00,
773,776,Mark Laskey,40,.15,6.00,,6.00,
779,765,Brock Mackenzie,40,.15,5.98,-4.96,1.56,
780,769,Lindsay Renolds,40,.15,5.97,-3.14,6.14,
781,767,Chinnarat Phadungsil,40,.15,5.97,-3.03,4.29,
782,782,JC Ritchie,40,.15,5.94,-.64,6.58,
783,776,Kevin Spooner,40,.15,5.93,-.07,6.00,
784,775,Azuma Yano,47,.15,6.94,-8.97,4.86,
785,772,Jose-Filipe Lima,43,.15,6.33,-14.12,4.71,
786,784,Atthaphon Prathummanee,40,.15,5.88,-1.14,5.42,
787,774,Yasuharu Imano,43,.15,6.28,-9.54,0,
788,785,Andrew Georgiou,40,.15,5.84,-2.37,4.77,
789,786,Shinji Tomimura,40,.15,5.83,-.89,5.60,
790,787,Brian Campbell,40,.15,5.81,-.09,5.90,
791,983,Zihao Chen,40,.14,5.80,-.54,5.10,
792,788,Francesco Laporta,40,.14,5.75,-3.72,4.13,
793,789,Brady Schnell,41,.14,5.89,-3.56,3.65,
794,792,Felipe Velázquez,40,.14,5.67,-.33,6.00,
794,792,Drew Weaver,40,.14,5.67,-.33,6.00,
796,794,Simon Yates,40,.14,5.66,-2.15,1.76,
797,796,Glen Day,40,.14,5.64,-3.81,5.22,
798,797,Pijit Petkasem,40,.14,5.63,-2.66,2.60,
799,783,Gaganjeet Bhullar,47,.14,6.60,-16.90,0,
800,798,Daniel Balin,40,.14,5.61,-.39,6.00,
801,790,Dong Seop Maeng,40,.14,5.60,-7.06,0,
802,795,John Rollins,52,.14,7.25,-14.84,0,
803,800,Talor Gooch,40,.14,5.58,-.03,5.61,
804,805,Oskar Henningsson,40,.14,5.52,,5.52,
805,803,Troy Matteson,45,.14,6.21,-8.69,4.24,
806,892,Scott Barr,44,.14,6.02,-6.37,1.21,
807,799,Christiaan Basson,47,.14,6.42,-6.89,2.17,
807,931,Zecheng Dou,40,.14,5.47,-2.35,4.05,
809,808,Jarin Todd,40,.14,5.46,-.58,4.50,
810,807,David Skinns,40,.14,5.46,-4.00,3.60,
811,801,Julien Guerrier,41,.14,5.57,-6.26,2.10,
812,809,Stephan Jaeger,40,.14,5.43,-.82,5.88,
813,802,Ashley Hall,52,.13,7.01,-14.87,2.70,
814,812,Drew Scott,40,.13,5.34,-.61,5.95,
815,804,Quincy Quek,41,.13,5.43,-4.02,1.44,
816,810,Joe Durant,40,.13,5.28,-7.88,0,
816,805,Soren Hansen,52,.13,6.87,-11.30,1.40,
818,816,Maximilian Rohrig,40,.13,5.26,-.09,5.34,
819,,Chris Baker,40,.13,5.25,,5.25,
820,812,"Ted Potter, Jr.",40,.13,5.23,-12.68,0,
821,814,Peter Richardson,40,.13,5.21,-4.63,0,
822,815,Jin Cheng-de Jin Ch,40,.13,5.20,-3.17,0,
823,819,Scott Parel,40,.13,5.20,-3.86,5.40,
823,820,Robin Kind,40,.13,5.20,-.48,5.20,
823,820,Haydn McCullen,40,.13,5.20,,5.20,
823,820,Martin Keskari,40,.13,5.20,,5.20,
827,818,Kieran Pratt,40,.13,5.17,-3.17,1.76,
828,829,Do-Hoon Kim,47,.13,6.06,-5.16,3.90,
829,817,Carlos Sainz Jr,52,.13,6.70,-7.64,0,
830,966,Simon Forsstrom,40,.13,5.12,,5.12,
831,826,Grant Veenstra,40,.13,5.11,-.70,5.60,
831,820,Rafael Becker,40,.13,5.11,-2.86,0,
833,830,Shinichi Yokota,40,.13,5.11,-.83,3.85,
834,832,Jordan Sherratt,40,.13,5.08,-1.17,4.32,
835,824,Nelson Ledesma,40,.13,5.07,-4.63,0,
836,826,Matt Harmon,40,.13,5.05,-4.61,0,
837,826,Adam Groom,40,.13,5.04,-4.98,0,
837,832,James Kamte,40,.13,5.04,-2.38,4.71,
837,834,Cameron Wilson,40,.13,5.04,-1.06,4.65,
840,,Fredrik Andersson Hed,40,.13,5.04,-7.45,3.54,
841,837,Shukree Othman,40,.13,5.03,-1.59,5.10,
842,825,Yoshinobu Tsukada,52,.13,6.53,-9.76,3.24,
843,836,Diego Velásquez,40,.13,5.02,-.98,6.00,
843,840,Emilio Cuartero Blanco,40,.13,5.02,-.22,5.24,
845,838,Bae Youn-ho,40,.12,5.00,-1.11,4.20,
846,839,Shaaban Hussin,40,.12,4.96,-4.05,2.91,
846,,Kent Bulle,40,.12,4.96,-.83,4.80,
848,845,Paul Donahoo,40,.12,4.94,-.70,4.86,
849,847,Matt Hill,40,.12,4.94,-1.59,3.60,
850,844,Maarten Lafeber,40,.12,4.91,-2.23,3.45,
850,841,Chan Kim,40,.12,4.92,-8.05,1.33,
852,852,Michael Arnaud,40,.12,4.88,-.02,4.90,
853,846,Robert Rohanna,40,.12,4.87,-3.89,0,
854,850,Dylan Frittelli,43,.12,5.23,-7.24,3.84,
855,849,Roberto Díaz,47,.12,5.69,-4.22,3.91,
855,834,Andrés Echavarría,42,.12,5.09,-5.01,3.00,
857,848,Scott Gardiner,40,.12,4.84,-12.08,0,
858,854,Andy Pope,40,.12,4.83,-1.66,3.92,
859,858,Charles-Edouard Russo,40,.12,4.82,-.76,4.20,
859,,Damien Perrier,40,.12,4.82,,4.82,
861,851,Daniel Mazziotta,40,.12,4.80,-3.52,3.13,
862,860,Zander Lombard,40,.12,4.80,-.24,5.04,
863,853,Anthony Brown,40,.12,4.79,-3.43,0,
864,978,Keiichiro Fukabori,44,.12,5.26,-4.06,4.33,
864,856,Mark Anderson,40,.12,4.78,-8.11,3.92,
866,854,Hyungjoon Lee,40,.12,4.78,-4.86,0,
867,857,Lu Wei-chih,40,.12,4.76,-2.63,1.62,
868,996,Bryan Bigley,40,.12,4.72,-1.46,3.60,
868,861,Brady Watt,40,.12,4.72,-2.42,3.60,
870,862,Steven Tiley,40,.12,4.71,-6.12,2.76,
870,859,Sam Chien,40,.12,4.71,-4.34,0,
872,864,Airil-rizman Zahari,40,.12,4.70,-4.27,1.88,
872,865,Wilson Choo,40,.12,4.70,-1.30,6.00,
874,863,Grant Jackson,40,.12,4.67,-6.15,0,
875,866,Daniel Greene,40,.12,4.66,-1.55,4.73,
876,871,Chiehpo Lee,40,.12,4.66,-.75,4.95,
876,874,Marcus Kinhult,40,.12,4.66,-.91,3.84,
